Velocity,Substrate,Depth,Velocity_full,Depth_full,Velocity_25,Velocity_75,Velocity_25_Suit_Used,Velocity_25_UnSuit_Avail,Velocity_25_UnSuit_Used,Velocity_25_Suit_Avail,t_stat_50_Velocity,p_50_Velocity,Substrate_25,Substrate_75,Substrate_25_Suit_Used,Substrate_25_UnSuit_Avail,Substrate_25_UnSuit_Used,Substrate_25_Suit_Avail,t_stat_50_Substrate,p_50_Substrate,Depth_25,Depth_75,Depth_25_Suit_Used,Depth_25_UnSuit_Avail,Depth_25_UnSuit_Used,Depth_25_Suit_Avail,t_stat_50_Depth,p_50_Depth,Velocity_5,Velocity_95,Velocity_5_Suit_Used,Velocity_5_UnSuit_Avail,Velocity_5_UnSuit_Used,Velocity_5_Suit_Avail,t_stat_90_Velocity,p_90_Velocity,Substrate_5,Substrate_95,Substrate_5_Suit_Used,Substrate_5_UnSuit_Avail,Substrate_5_UnSuit_Used,Substrate_5_Suit_Avail,t_stat_90_Substrate,p_90_Substrate,Depth_5,Depth_95,Depth_5_Suit_Used,Depth_5_UnSuit_Avail,Depth_5_UnSuit_Used,Depth_5_Suit_Avail,t_stat_90_Depth,p_90_Depth
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.1616688137006329,-0.1339567001470111,0.0032313723627382662,0.19431869377524089,0.09574301706179239,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.1766232810066893,-0.1387866176001672,-0.19351596183604272,0.13549855230006416,-0.13347824377912823,0,0.065,8,16,3,96,-1.1372965306843053,0,3.5,5,7,53,4,45,1.1155733636360747,0,39.5,79.5,5,78,6,34,1.0268055312338633,0,0,0.07,11,12,0,100,1.142796813079454,0,1.5,5.5,9,33,2,65,1.0434471511050782,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.07883248120802214,-0.1339567001470111,-0.031560670767462815,0.07987267675342066,0.0029308997205040395,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.1616688137006329,-0.1339567001470111,0.0032313723627382662,0.19431869377524089,0.09574301706179239,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.1616688137006329,-0.1339567001470111,0.0032313723627382662,0.19431869377524089,0.09574301706179239,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.07883248120802214,-0.1339567001470111,-0.031560670767462815,0.07987267675342066,0.0029308997205040395,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.1616688137006329,-0.1339567001470111,0.0032313723627382662,0.19431869377524089,0.09574301706179239,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.07883248120802214,-0.1339567001470111,-0.031560670767462815,0.07987267675342066,0.0029308997205040395,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.1616688137006329,-0.1339567001470111,0.0032313723627382662,0.19431869377524089,0.09574301706179239,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.07883248120802214,-0.1339567001470111,-0.031560670767462815,0.07987267675342066,0.0029308997205040395,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.1766232810066893,-0.1387866176001672,-0.19351596183604272,0.13549855230006416,-0.13347824377912823,0,0.065,8,16,3,96,-1.1372965306843053,0,3.5,5,7,53,4,45,1.1155733636360747,0,39.5,79.5,5,78,6,34,1.0268055312338633,0,0,0.07,11,12,0,100,1.142796813079454,0,1.5,5.5,9,33,2,65,1.0434471511050782,0,33,151,10,25,1,87,1.0255628134433035,0
0.1766232810066893,-0.1387866176001672,-0.19351596183604272,0.13549855230006416,-0.13347824377912823,0,0.065,8,16,3,96,-1.1372965306843053,0,3.5,5,7,53,4,45,1.1155733636360747,0,39.5,79.5,5,78,6,34,1.0268055312338633,0,0,0.07,11,12,0,100,1.142796813079454,0,1.5,5.5,9,33,2,65,1.0434471511050782,0,33,151,10,25,1,87,1.0255628134433035,0
0.07883248120802214,-0.1339567001470111,-0.031560670767462815,0.07987267675342066,0.0029308997205040395,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.1616688137006329,-0.1339567001470111,0.0032313723627382662,0.19431869377524089,0.09574301706179239,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.1616688137006329,-0.1339567001470111,0.0032313723627382662,0.19431869377524089,0.09574301706179239,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.1766232810066893,-0.1387866176001672,-0.19351596183604272,0.13549855230006416,-0.13347824377912823,0,0.065,8,16,3,96,-1.1372965306843053,0,3.5,5,7,53,4,45,1.1155733636360747,0,39.5,79.5,5,78,6,34,1.0268055312338633,0,0,0.07,11,12,0,100,1.142796813079454,0,1.5,5.5,9,33,2,65,1.0434471511050782,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.1766232810066893,-0.1387866176001672,-0.19351596183604272,0.13549855230006416,-0.13347824377912823,0,0.065,8,16,3,96,-1.1372965306843053,0,3.5,5,7,53,4,45,1.1155733636360747,0,39.5,79.5,5,78,6,34,1.0268055312338633,0,0,0.07,11,12,0,100,1.142796813079454,0,1.5,5.5,9,33,2,65,1.0434471511050782,0,33,151,10,25,1,87,1.0255628134433035,0
0.1616688137006329,-0.1339567001470111,0.0032313723627382662,0.19431869377524089,0.09574301706179239,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.07883248120802214,-0.1339567001470111,-0.031560670767462815,0.07987267675342066,0.0029308997205040395,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.07883248120802214,-0.1339567001470111,-0.031560670767462815,0.07987267675342066,0.0029308997205040395,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.1616688137006329,-0.1339567001470111,0.0032313723627382662,0.19431869377524089,0.09574301706179239,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.07883248120802214,-0.1339567001470111,-0.031560670767462815,0.07987267675342066,0.0029308997205040395,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.060326082298076976,-0.1280454214316337,0.15208330418307023,0.14510206257270342,0.219307135268282,0,0.065,8,16,3,96,-1.1372965306843053,0,3,5,6,44,3,54,0.6690109311476748,0,39.5,151,8,32,3,80,0.09109443073636458,0,0,0.07,11,12,0,100,1.142796813079454,0,1.4,5.6,7,33,2,65,0.7007751607075821,0,33,151,10,25,1,87,1.0255628134433035,0
0.1616688137006329,-0.1339567001470111,0.0032313723627382662,0.19431869377524089,0.09574301706179239,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
0.07883248120802214,-0.1339567001470111,-0.031560670767462815,0.07987267675342066,0.0029308997205040395,0,0.065,8,16,3,96,-1.1372965306843053,0,3.25,5,6,53,4,45,0.8496800285292135,0,39.5,121.5,5,63,6,49,0.10870388638112716,0,0,0.07,11,12,0,100,1.142796813079454,0,1.45,5.549999999999999,8,33,2,65,0.8800516996456987,0,33,151,10,25,1,87,1.0255628134433035,0
